movieId,titulo_movie_lens,genres,tag,geral
294,"Perez Family, The (1995)",Comedy|Romance,,Perez Family  The  1995  Comedy Romance nan
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,,Pyromaniac's Love Story  A  1995  Comedy Romance nan
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,good dialogue|great soundtrack|non-linear|cult film|drugs|Quentin Tarantino|Tarantino|hit men|1990s|achronological|action|action packed|aggressive|amazing|amazing dialogues|anthology|assassin|atmospheric|AWESOME|bad ass|bad language|bad-ass|bible|biblical references|big boys with guns|big name actors|Black comedy|black humor|black humour|blood|blood splatters|bloody|bruce willis|brutality|casual violence|character development|characters|classic|classic movie|coke|comedy|conversation|cool|cool style|crime|crime scene scrubbing|cult|cult classic|cult film|dance|dancing|dark|dark comedy|dark humor|dialogue|different|diner|disjointed timeline|disturbing|drama|drug overdose|drugs|drugs & music|ensemble cast|entertaining|entirely dialogue|episodic|exciting|fast paced|fast-paced|film noir|film-noir|foul language|fun|funny|gangster|gangsters|genius|golden watch|good dialogue|good music|gore|great acting|great dialogue|great soundtrack|gritty|guns|Harvey Keitel|heroin|Highly quotable|hit men|hitman|homosexuality|humour|iconic|imdb top 250|innovative|intellectual|intelligent|intense|interesting|intertwining storylines|interwoven storylines|ironic|irony|John Travolta|killer-as-protagonist|los angeles|Mafia|masterpiece|meaningless violence|milkshake|mobster|mobsters|monologue|motherfucker|multiple stories|multiple storylines|neo-noir|noir|non-linear|non-linear timeline|nonlinear|nonlinear narrative|nonlinear storyline|nonlinear timeline|notable soundtrack|offensive|organised crime|organized crime|original|original plot|out of order|Palme d'Or|parody|philosophical|pop culture references|psychological|pulp|Quentin Tarantino|quirky|Quotable|r:disturbing violent content including rape|r:disturbing violent images|r:graphic sexuality|r:some violence|r:strong bloody violence|r:strong language|r:sustained strong stylized violence|r:violence|random|rape|retro|Roger Avary|royal with cheese|Samuel L. Jackson|sarcasm|satire|sexy|smart writing|sophisticated|soundtrack|splatter|Steve Buscemi|storytelling|stylish|stylized|suspense|Tarantino|thought-provoking|thriller|travolta|twist ending|Uma Thurman|unique|unpredictable|unusual|very funny|violence|violent|witty,Pulp Fiction  1994  Comedy Crime Drama Thriller good dialogue great soundtrack non-linear cult film drugs Quentin Tarantino Tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric AWESOME bad ass bad language bad-ass bible biblical references big boys with guns big name actors Black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns Harvey Keitel heroin Highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony John Travolta killer-as-protagonist los angeles Mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order Palme d'Or parody philosophical pop culture references psychological pulp Quentin Tarantino quirky Quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro Roger Avary royal with cheese Samuel L. Jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter Steve Buscemi storytelling stylish stylized suspense Tarantino thought-provoking thriller travolta twist ending Uma Thurman unique unpredictable unusual very funny violence violent witty
298,Pushing Hands (Tui shou) (1992),Drama,,Pushing Hands  Tui shou   1992  Drama nan
299,Priest (1994),Drama,,Priest  1994  Drama nan
300,Quiz Show (1994),Drama,TV,Quiz Show  1994  Drama TV
301,Picture Bride (Bijo photo) (1994),Drama|Romance,,Picture Bride  Bijo photo   1994  Drama Romance nan
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,,Queen Margot  Reine Margot  La   1994  Drama Romance nan
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,,Quick and the Dead  The  1995  Action Thriller Western nan
304,Roommates (1995),Comedy|Drama,,Roommates  1995  Comedy Drama nan
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,,Ready to Wear  Pret-A-Porter   1994  Comedy nan
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,,Three Colors: Red  Trois couleurs: Rouge   1994  Drama nan
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,Death,Three Colors: Blue  Trois couleurs: Bleu   1993  Drama Death
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,marriage|cynical,Three Colors: White  Trzy kolory: Bialy   1994  Comedy Drama marriage cynical
310,Rent-a-Kid (1995),Comedy,,Rent-a-Kid  1995  Comedy nan
311,Relative Fear (1994),Horror|Thriller,,Relative Fear  1994  Horror Thriller nan
312,Stuart Saves His Family (1995),Comedy,,Stuart Saves His Family  1995  Comedy nan
313,"Swan Princess, The (1994)",Animation|Children,,Swan Princess  The  1994  Animation Children nan
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,,Secret of Roan Inish  The  1994  Children Drama Fantasy Mystery nan
315,"Specialist, The (1994)",Action|Drama|Thriller,,Specialist  The  1994  Action Drama Thriller nan
316,Stargate (1994),Action|Adventure|Sci-Fi,time travel,Stargate  1994  Action Adventure Sci-Fi time travel
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,Christmas,Santa Clause  The  1994  Comedy Drama Fantasy Christmas
318,"Shawshank Redemption, The (1994)",Crime|Drama,prison|Stephen King|wrongful imprisonment|Morgan Freeman,Shawshank Redemption  The  1994  Crime Drama prison Stephen King wrongful imprisonment Morgan Freeman
319,Shallow Grave (1994),Comedy|Drama|Thriller,,Shallow Grave  1994  Comedy Drama Thriller nan
320,Suture (1993),Film-Noir|Thriller,,Suture  1993  Film-Noir Thriller nan
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,,Strawberry and Chocolate  Fresa y chocolate   1993  Drama nan
322,Swimming with Sharks (1995),Comedy|Drama,,Swimming with Sharks  1995  Comedy Drama nan
324,"Sum of Us, The (1994)",Comedy|Drama,,Sum of Us  The  1994  Comedy Drama nan
325,National Lampoon's Senior Trip (1995),Comedy,,National Lampoon's Senior Trip  1995  Comedy nan
326,To Live (Huozhe) (1994),Drama,In Netflix queue,To Live  Huozhe   1994  Drama In Netflix queue
327,Tank Girl (1995),Action|Comedy|Sci-Fi,,Tank Girl  1995  Action Comedy Sci-Fi nan
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,,Tales from the Crypt Presents: Demon Knight  1995  Horror Thriller nan
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,Enterprise,Star Trek: Generations  1994  Adventure Drama Sci-Fi Enterprise
330,Tales from the Hood (1995),Action|Crime|Horror,,Tales from the Hood  1995  Action Crime Horror nan
331,Tom & Viv (1994),Drama,,Tom & Viv  1994  Drama nan
332,Village of the Damned (1995),Horror|Sci-Fi,,Village of the Damned  1995  Horror Sci-Fi nan
333,Tommy Boy (1995),Comedy,,Tommy Boy  1995  Comedy nan
334,Vanya on 42nd Street (1994),Drama,,Vanya on 42nd Street  1994  Drama nan
335,Underneath (1995),Mystery|Thriller,,Underneath  1995  Mystery Thriller nan
336,"Walking Dead, The (1995)",Drama|War,,Walking Dead  The  1995  Drama War nan
337,What's Eating Gilbert Grape (1993),Drama,mental illness,What's Eating Gilbert Grape  1993  Drama mental illness
338,Virtuosity (1995),Action|Sci-Fi|Thriller,serial killer,Virtuosity  1995  Action Sci-Fi Thriller serial killer
339,While You Were Sleeping (1995),Comedy|Romance,coma,While You Were Sleeping  1995  Comedy Romance coma
340,"War, The (1994)",Adventure|Drama|War,,War  The  1994  Adventure Drama War nan
341,Double Happiness (1994),Drama,,Double Happiness  1994  Drama nan
342,Muriel's Wedding (1994),Comedy,Australia|weddings,Muriel's Wedding  1994  Comedy Australia weddings
343,"Baby-Sitters Club, The (1995)",Children,,Baby-Sitters Club  The  1995  Children nan
344,Ace Ventura: Pet Detective (1994),Comedy,,Ace Ventura: Pet Detective  1994  Comedy nan
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,cross dressing|men in drag|remade,Adventures of Priscilla  Queen of the Desert  The  1994  Comedy Drama cross dressing men in drag remade
346,Backbeat (1993),Drama|Musical,,Backbeat  1993  Drama Musical nan
347,Bitter Moon (1992),Drama|Film-Noir|Romance,,Bitter Moon  1992  Drama Film-Noir Romance nan
348,Bullets Over Broadway (1994),Comedy,,Bullets Over Broadway  1994  Comedy nan
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,Tom Clancy,Clear and Present Danger  1994  Action Crime Drama Thriller Tom Clancy
350,"Client, The (1994)",Drama|Mystery|Thriller,John Grisham,Client  The  1994  Drama Mystery Thriller John Grisham
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,interracial romance,Corrina  Corrina  1994  Comedy Drama Romance interracial romance
352,Crooklyn (1994),Comedy|Drama,,Crooklyn  1994  Comedy Drama nan
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,,Crow  The  1994  Action Crime Fantasy Thriller nan
354,Cobb (1994),Drama,,Cobb  1994  Drama nan
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,,Flintstones  The  1994  Children Comedy Fantasy nan
356,Forrest Gump (1994),Comedy|Drama|Romance|War,shrimp|Vietnam|bubba gump shrimp|lieutenant dan|stupid is as stupid does|bittersweet|emotional|heartwarming|touching,Forrest Gump  1994  Comedy Drama Romance War shrimp Vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching
357,Four Weddings and a Funeral (1994),Comedy|Romance,wedding,Four Weddings and a Funeral  1994  Comedy Romance wedding
358,Higher Learning (1995),Drama,,Higher Learning  1995  Drama nan
359,I Like It Like That (1994),Comedy|Drama|Romance,,I Like It Like That  1994  Comedy Drama Romance nan
360,I Love Trouble (1994),Action|Comedy,,I Love Trouble  1994  Action Comedy nan
361,It Could Happen to You (1994),Comedy|Drama|Romance,gambling,It Could Happen to You  1994  Comedy Drama Romance gambling
362,"Jungle Book, The (1994)",Adventure|Children|Romance,,Jungle Book  The  1994  Adventure Children Romance nan
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,Holocaust|In Netflix queue,Wonderful  Horrible Life of Leni Riefenstahl  The  Macht der Bilder: Leni Riefenstahl  Die   1993  Documentary Holocaust In Netflix queue
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,Disney|Disney animated feature|Oscar (Best Music - Original Score)|soundtrack|Disney,Lion King  The  1994  Adventure Animation Children Drama Musical IMAX Disney Disney animated feature Oscar  Best Music - Original Score  soundtrack Disney
365,Little Buddha (1993),Drama,,Little Buddha  1993  Drama nan
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,,Wes Craven's New Nightmare  Nightmare on Elm Street Part 7: Freddy's Finale  A   1994  Drama Horror Mystery Thriller nan
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,,Mask  The  1994  Action Comedy Crime Fantasy nan
368,Maverick (1994),Adventure|Comedy|Western,,Maverick  1994  Adventure Comedy Western nan
369,Mrs. Parker and the Vicious Circle (1994),Drama,,Mrs. Parker and the Vicious Circle  1994  Drama nan
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,,Naked Gun 33 1/3: The Final Insult  1994  Action Comedy nan
371,"Paper, The (1994)",Comedy|Drama,journalism,Paper  The  1994  Comedy Drama journalism
372,Reality Bites (1994),Comedy|Drama|Romance,,Reality Bites  1994  Comedy Drama Romance nan
373,Red Rock West (1992),Thriller,,Red Rock West  1992  Thriller nan
374,Richie Rich (1994),Children|Comedy,,Richie Rich  1994  Children Comedy nan
376,"River Wild, The (1994)",Action|Thriller,,River Wild  The  1994  Action Thriller nan
377,Speed (1994),Action|Romance|Thriller,bus,Speed  1994  Action Romance Thriller bus
378,Speechless (1994),Comedy|Romance,,Speechless  1994  Comedy Romance nan
379,Timecop (1994),Action|Sci-Fi|Thriller,,Timecop  1994  Action Sci-Fi Thriller nan
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,spies,True Lies  1994  Action Adventure Comedy Romance Thriller spies
381,When a Man Loves a Woman (1994),Drama|Romance,alcoholism,When a Man Loves a Woman  1994  Drama Romance alcoholism
382,Wolf (1994),Drama|Horror|Romance|Thriller,,Wolf  1994  Drama Horror Romance Thriller nan
383,Wyatt Earp (1994),Western,,Wyatt Earp  1994  Western nan
384,Bad Company (1995),Action|Crime|Drama,,Bad Company  1995  Action Crime Drama nan
385,"Man of No Importance, A (1994)",Drama,,Man of No Importance  A  1994  Drama nan
386,S.F.W. (1994),Drama,,S.F.W.  1994  Drama nan
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,,Low Down Dirty Shame  A  1994  Action Comedy nan
388,Boys Life (1995),Drama,,Boys Life  1995  Drama nan
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,,Colonel Chabert  Le  1994  Drama Romance War nan
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,,Faster Pussycat! Kill! Kill!  1965  Action Crime Drama nan
391,Jason's Lyric (1994),Crime|Drama,,Jason's Lyric  1994  Crime Drama nan
393,Street Fighter (1994),Action|Adventure|Fantasy,,Street Fighter  1994  Action Adventure Fantasy nan
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,,Highlander III: The Sorcerer  a.k.a. Highlander: The Final Dimension   1994  Action Fantasy nan
406,Federal Hill (1994),Drama,,Federal Hill  1994  Drama nan
407,In the Mouth of Madness (1995),Horror|Thriller,,In the Mouth of Madness  1995  Horror Thriller nan
408,8 Seconds (1994),Drama,,8 Seconds  1994  Drama nan
409,Above the Rim (1994),Crime|Drama,,Above the Rim  1994  Crime Drama nan
410,Addams Family Values (1993),Children|Comedy|Fantasy,black comedy|Christina Ricci|Christopher Lloyd|dark comedy|family|gothic,Addams Family Values  1993  Children Comedy Fantasy black comedy Christina Ricci Christopher Lloyd dark comedy family gothic
412,"Age of Innocence, The (1993)",Drama,Edith Wharton,Age of Innocence  The  1993  Drama Edith Wharton
413,Airheads (1994),Comedy,Comedy,Airheads  1994  Comedy Comedy
414,"Air Up There, The (1994)",Comedy,,Air Up There  The  1994  Comedy nan
415,Another Stakeout (1993),Comedy|Thriller,,Another Stakeout  1993  Comedy Thriller nan
416,Bad Girls (1994),Western,,Bad Girls  1994  Western nan
417,Barcelona (1994),Comedy|Romance,,Barcelona  1994  Comedy Romance nan
418,Being Human (1993),Drama,,Being Human  1993  Drama nan
419,"Beverly Hillbillies, The (1993)",Comedy,,Beverly Hillbillies  The  1993  Comedy nan
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,,Beverly Hills Cop III  1994  Action Comedy Crime Thriller nan
421,Black Beauty (1994),Adventure|Children|Drama,horses,Black Beauty  1994  Adventure Children Drama horses
422,Blink (1994),Thriller,,Blink  1994  Thriller nan
423,Blown Away (1994),Action|Thriller,,Blown Away  1994  Action Thriller nan
424,Blue Chips (1994),Drama,,Blue Chips  1994  Drama nan
425,Blue Sky (1994),Drama|Romance,mental illness|Oscar (Best Actress),Blue Sky  1994  Drama Romance mental illness Oscar  Best Actress 
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,,Body Snatchers  1993  Horror Sci-Fi Thriller nan
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,,Boxing Helena  1993  Drama Mystery Romance Thriller nan
428,"Bronx Tale, A (1993)",Drama,,Bronx Tale  A  1993  Drama nan
429,Cabin Boy (1994),Comedy,,Cabin Boy  1994  Comedy nan
430,Calendar Girl (1993),Comedy|Drama,,Calendar Girl  1993  Comedy Drama nan
431,Carlito's Way (1993),Crime|Drama,Al Pacino|gangster|mafia,Carlito's Way  1993  Crime Drama Al Pacino gangster mafia
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,,City Slickers II: The Legend of Curly's Gold  1994  Adventure Comedy Western nan
433,Clean Slate (1994),Comedy,,Clean Slate  1994  Comedy nan
434,Cliffhanger (1993),Action|Adventure|Thriller,,Cliffhanger  1993  Action Adventure Thriller nan
435,Coneheads (1993),Comedy|Sci-Fi,,Coneheads  1993  Comedy Sci-Fi nan
436,Color of Night (1994),Drama|Thriller,,Color of Night  1994  Drama Thriller nan
437,Cops and Robbersons (1994),Comedy,,Cops and Robbersons  1994  Comedy nan
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,,Cowboy Way  The  1994  Action Comedy Drama nan
440,Dave (1993),Comedy|Romance,President,Dave  1993  Comedy Romance President
441,Dazed and Confused (1993),Comedy,,Dazed and Confused  1993  Comedy nan
