,movieId,titulo_movie_lens,count_ratings
726,946,To Be or Not to Be (1942),3
727,947,My Man Godfrey (1936),4
728,948,Giant (1956),6
729,949,East of Eden (1955),6
730,950,"Thin Man, The (1934)",7
731,951,His Girl Friday (1940),14
732,952,Around the World in 80 Days (1956),12
733,953,It's a Wonderful Life (1946),58
734,954,Mr. Smith Goes to Washington (1939),18
735,955,Bringing Up Baby (1938),18
736,956,Penny Serenade (1941),1
737,959,Of Human Bondage (1934),1
738,961,Little Lord Fauntleroy (1936),1
739,963,"Inspector General, The (1949)",1
740,965,"39 Steps, The (1935)",11
741,968,Night of the Living Dead (1968),28
742,969,"African Queen, The (1951)",34
743,970,Beat the Devil (1953),1
744,971,Cat on a Hot Tin Roof (1958),10
745,973,Meet John Doe (1941),5
746,976,"Farewell to Arms, A (1932)",1
747,979,Nothing Personal (1995),1
748,981,Dangerous Ground (1997),2
749,982,Picnic (1955),1
750,984,"Pompatus of Love, The (1996)",2
751,986,Fly Away Home (1996),13
752,987,Bliss (1997),1
753,988,Grace of My Heart (1996),2
754,990,Maximum Risk (1996),5
755,991,Michael Collins (1996),11
756,993,Infinity (1996),1
757,994,Big Night (1996),11
758,996,Last Man Standing (1996),13
759,998,Set It Off (1996),3
760,999,2 Days in the Valley (1996),12
761,1003,Extreme Measures (1996),3
762,1004,"Glimmer Man, The (1996)",6
763,1005,D3: The Mighty Ducks (1996),8
764,1006,"Chamber, The (1996)",5
765,1007,"Apple Dumpling Gang, The (1975)",10
766,1008,"Davy Crockett, King of the Wild Frontier (1955)",1
767,1009,Escape to Witch Mountain (1975),9
768,1010,"Love Bug, The (1969)",9
769,1011,Herbie Rides Again (1974),8
770,1012,Old Yeller (1957),9
771,1013,"Parent Trap, The (1961)",12
772,1014,Pollyanna (1960),5
773,1015,Homeward Bound: The Incredible Journey (1993),20
774,1016,"Shaggy Dog, The (1959)",5
775,1017,Swiss Family Robinson (1960),10
776,1018,That Darn Cat! (1965),6
777,1019,"20,000 Leagues Under the Sea (1954)",17
778,1020,Cool Runnings (1993),37
779,1021,Angels in the Outfield (1994),27
780,1022,Cinderella (1950),42
781,1023,Winnie the Pooh and the Blustery Day (1968),13
782,1024,"Three Caballeros, The (1945)",6
783,1025,"Sword in the Stone, The (1963)",25
784,1027,Robin Hood: Prince of Thieves (1991),28
785,1028,Mary Poppins (1964),71
786,1029,Dumbo (1941),35
787,1030,Pete's Dragon (1977),15
788,1031,Bedknobs and Broomsticks (1971),24
789,1032,Alice in Wonderland (1951),40
790,1033,"Fox and the Hound, The (1981)",20
791,1034,Freeway (1996),5
792,1035,"Sound of Music, The (1965)",64
793,1036,Die Hard (1988),145
794,1037,"Lawnmower Man, The (1992)",24
795,1040,"Secret Agent, The (1996)",1
796,1041,Secrets & Lies (1996),11
797,1042,That Thing You Do! (1996),42
798,1043,To Gillian on Her 37th Birthday (1996),5
799,1046,Beautiful Thing (1996),4
800,1047,"Long Kiss Goodnight, The (1996)",33
801,1049,"Ghost and the Darkness, The (1996)",21
802,1050,Looking for Richard (1996),5
803,1051,Trees Lounge (1996),3
804,1053,Normal Life (1996),1
805,1054,Get on the Bus (1996),1
806,1055,Shadow Conspiracy (1997),2
807,1056,Jude (1996),7
808,1057,Everyone Says I Love You (1996),15
809,1059,William Shakespeare's Romeo + Juliet (1996),36
810,1060,Swingers (1996),36
811,1061,Sleepers (1996),29
812,1064,Aladdin and the King of Thieves (1996),13
813,1066,Shall We Dance (1937),4
814,1068,Crossfire (1947),1
815,1073,Willy Wonka & the Chocolate Factory (1971),119
816,1076,"Innocents, The (1961)",0
817,1077,Sleeper (1973),28
818,1078,Bananas (1971),11
819,1079,"Fish Called Wanda, A (1988)",71
820,1080,Monty Python's Life of Brian (1979),89
821,1081,Victor/Victoria (1982),12
822,1082,"Candidate, The (1972)",6
823,1083,"Great Race, The (1965)",6
824,1084,Bonnie and Clyde (1967),35
825,1085,"Old Man and the Sea, The (1958)",2
826,1086,Dial M for Murder (1954),25
827,1088,Dirty Dancing (1987),42
828,1089,Reservoir Dogs (1992),131
829,1090,Platoon (1986),63
830,1091,Weekend at Bernie's (1989),21
831,1092,Basic Instinct (1992),47
832,1093,"Doors, The (1991)",37
833,1094,"Crying Game, The (1992)",42
834,1095,Glengarry Glen Ross (1992),15
835,1096,Sophie's Choice (1982),10
836,1097,E.T. the Extra-Terrestrial (1982),122
837,1099,"Christmas Carol, A (1938)",4
838,1100,Days of Thunder (1990),19
839,1101,Top Gun (1986),83
840,1103,Rebel Without a Cause (1955),15
841,1104,"Streetcar Named Desire, A (1951)",20
842,1105,Children of the Corn IV: The Gathering (1996),3
843,1107,Loser (1991),2
844,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4
845,1112,Palookaville (1996),2
846,1114,"Funeral, The (1996)",1
847,1116,"Single Girl, A (Fille seule, La) (1995)",1
848,1117,"Eighth Day, The (Huitième jour, Le) (1996)",1
849,1119,Drunks (1995),1
850,1120,"People vs. Larry Flynt, The (1996)",27
851,1121,Glory Daze (1995),1
852,1123,"Perfect Candidate, A (1996)",2
853,1124,On Golden Pond (1981),13
854,1125,"Return of the Pink Panther, The (1975)",24
855,1126,Drop Dead Fred (1991),6
856,1127,"Abyss, The (1989)",62
857,1128,"Fog, The (1980)",5
858,1129,Escape from New York (1981),39
859,1130,"Howling, The (1980)",5
860,1131,Jean de Florette (1986),11
861,1132,Manon of the Spring (Manon des sources) (1986),8
862,1135,Private Benjamin (1980),13
863,1136,Monty Python and the Holy Grail (1975),136
864,1137,Hustler White (1996),1
865,1140,Entertaining Angels: The Dorothy Day Story (1996),1
866,1144,"Line King: The Al Hirschfeld Story, The (1996)",1
867,1147,When We Were Kings (1996),10
868,1148,Wallace & Gromit: The Wrong Trousers (1993),56
869,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",3
870,1151,Lesson Faust (1994),2
871,1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",1
872,1161,"Tin Drum, The (Blechtrommel, Die) (1979)",3
873,1162,"Ruling Class, The (1972)",1
874,1163,Mina Tannenbaum (1994),1
875,1167,Dear God (1996),2
876,1170,Best of the Best 3: No Turning Back (1995),2
877,1171,Bob Roberts (1992),17
878,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),34
879,1173,"Cook the Thief His Wife & Her Lover, The (1989)",11
880,1175,Delicatessen (1991),21
881,1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",3
882,1177,Enchanted April (1992),6
883,1178,Paths of Glory (1957),12
884,1179,"Grifters, The (1990)",27
885,1180,Hear My Song (1991),1
886,1183,"English Patient, The (1996)",45
887,1184,Mediterraneo (1991),7
888,1185,My Left Foot (1989),10
889,1186,"Sex, Lies, and Videotape (1989)",23
890,1187,Passion Fish (1992),5
891,1188,Strictly Ballroom (1992),22
892,1189,"Thin Blue Line, The (1988)",11
893,1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),6
894,1191,Madonna: Truth or Dare (1991),6
895,1192,Paris Is Burning (1990),5
896,1193,One Flew Over the Cuckoo's Nest (1975),133
897,1194,Cheech and Chong's Up in Smoke (1978),11
898,1196,Star Wars: Episode V - The Empire Strikes Back (1980),211
899,1197,"Princess Bride, The (1987)",142
900,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),200
901,1199,Brazil (1985),59
902,1200,Aliens (1986),126
903,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",72
904,1202,Withnail & I (1987),7
905,1203,12 Angry Men (1957),57
906,1204,Lawrence of Arabia (1962),45
907,1206,"Clockwork Orange, A (1971)",120
908,1207,To Kill a Mockingbird (1962),58
909,1208,Apocalypse Now (1979),107
910,1209,Once Upon a Time in the West (C'era una volta il West) (1968),18
911,1210,Star Wars: Episode VI - Return of the Jedi (1983),196
912,1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",13
913,1212,"Third Man, The (1949)",24
914,1213,Goodfellas (1990),126
915,1214,Alien (1979),146
916,1215,Army of Darkness (1993),51
917,1216,"Big Blue, The (Grand bleu, Le) (1988)",11
918,1217,Ran (1985),15
919,1218,"Killer, The (Die xue shuang xiong) (1989)",11
920,1219,Psycho (1960),83
921,1220,"Blues Brothers, The (1980)",84
922,1221,"Godfather: Part II, The (1974)",129
923,1222,Full Metal Jacket (1987),102
924,1223,"Grand Day Out with Wallace and Gromit, A (1989)",28
925,1224,Henry V (1989),19
926,1225,Amadeus (1984),76
927,1226,"Quiet Man, The (1952)",6
928,1227,Once Upon a Time in America (1984),16
929,1228,Raging Bull (1980),40
930,1230,Annie Hall (1977),58
931,1231,"Right Stuff, The (1983)",22
932,1232,Stalker (1979),8
933,1233,"Boot, Das (Boat, The) (1981)",40
934,1234,"Sting, The (1973)",64
935,1235,Harold and Maude (1971),26
936,1236,Trust (1990),3
937,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",18
938,1238,Local Hero (1983),9
939,1240,"Terminator, The (1984)",131
940,1241,Dead Alive (Braindead) (1992),10
941,1242,Glory (1989),41
942,1243,Rosencrantz and Guildenstern Are Dead (1990),16
943,1244,Manhattan (1979),33
944,1245,Miller's Crossing (1990),20
945,1246,Dead Poets Society (1989),86
946,1247,"Graduate, The (1967)",79
947,1248,Touch of Evil (1958),17
948,1249,"Femme Nikita, La (Nikita) (1990)",35
949,1250,"Bridge on the River Kwai, The (1957)",45
950,1251,8 1/2 (8½) (1963),14
951,1252,Chinatown (1974),59
952,1253,"Day the Earth Stood Still, The (1951)",25
953,1254,"Treasure of the Sierra Madre, The (1948)",16
954,1255,Bad Taste (1987),6
955,1256,Duck Soup (1933),23
956,1257,Better Off Dead... (1985),27
957,1258,"Shining, The (1980)",109
958,1259,Stand by Me (1986),91
959,1260,M (1931),15
960,1261,Evil Dead II (Dead by Dawn) (1987),34
961,1262,"Great Escape, The (1963)",43
962,1263,"Deer Hunter, The (1978)",43
963,1264,Diva (1981),5
964,1265,Groundhog Day (1993),143
965,1266,Unforgiven (1992),45
966,1267,"Manchurian Candidate, The (1962)",30
967,1268,Pump Up the Volume (1990),9
968,1269,Arsenic and Old Lace (1944),29
969,1270,Back to the Future (1985),171
970,1271,Fried Green Tomatoes (1991),30
971,1272,Patton (1970),33
972,1273,Down by Law (1986),11
973,1274,Akira (1988),39
974,1275,Highlander (1986),48
975,1276,Cool Hand Luke (1967),57
976,1277,Cyrano de Bergerac (1990),12
977,1278,Young Frankenstein (1974),69
978,1279,Night on Earth (1991),8
979,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),9
980,1281,"Great Dictator, The (1940)",15
981,1282,Fantasia (1940),53
982,1283,High Noon (1952),19
983,1284,"Big Sleep, The (1946)",14
984,1285,Heathers (1989),41
985,1286,Somewhere in Time (1980),7
986,1287,Ben-Hur (1959),34
987,1288,This Is Spinal Tap (1984),66
988,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),11
989,1290,Some Kind of Wonderful (1987),10
990,1291,Indiana Jones and the Last Crusade (1989),140
991,1292,Being There (1979),20
992,1293,Gandhi (1982),27
993,1295,"Unbearable Lightness of Being, The (1988)",11
994,1296,"Room with a View, A (1986)",17
995,1297,Real Genius (1985),20
996,1298,Pink Floyd: The Wall (1982),23
997,1299,"Killing Fields, The (1984)",28
998,1300,My Life as a Dog (Mitt liv som hund) (1985),9
999,1301,Forbidden Planet (1956),13
1000,1302,Field of Dreams (1989),56
1001,1303,"Man Who Would Be King, The (1975)",17
1002,1304,Butch Cassidy and the Sundance Kid (1969),62
1003,1305,"Paris, Texas (1984)",4
1004,1306,Until the End of the World (Bis ans Ende der Welt) (1991),5
1005,1307,When Harry Met Sally... (1989),85
1006,1310,Hype! (1996),1
1007,1312,Female Perversions (1996),2
1008,1318,Blue Juice (1995),1
1009,1320,Alien³ (a.k.a. Alien 3) (1992),47
1010,1321,"American Werewolf in London, An (1981)",23
1011,1322,Amityville 1992: It's About Time (1992),3
1012,1323,Amityville 3-D (1983),3
1013,1324,Amityville: Dollhouse (1996),3
1014,1325,Amityville: A New Generation (1993),2
1015,1326,Amityville II: The Possession (1982),4
1016,1327,"Amityville Horror, The (1979)",15
1017,1328,"Amityville Curse, The (1990)",2
1018,1329,Blood for Dracula (Andy Warhol's Dracula) (1974),2
1019,1330,April Fool's Day (1986),4
1020,1331,Audrey Rose (1977),1
1021,1332,"Believers, The (1987)",3
1022,1333,"Birds, The (1963)",44
1023,1334,"Blob, The (1958)",6
1024,1335,Blood Beach (1981),1
1025,1336,Body Parts (1991),1
1026,1337,"Body Snatcher, The (1945)",1
1027,1339,Dracula (Bram Stoker's Dracula) (1992),29
1028,1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",3
1029,1341,Burnt Offerings (1976),2
1030,1342,Candyman (1992),11
1031,1343,Cape Fear (1991),25
1032,1344,Cape Fear (1962),14
1033,1345,Carrie (1976),36
1034,1346,Cat People (1982),8
1035,1347,"Nightmare on Elm Street, A (1984)",27
1036,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",16
1037,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),1
1038,1350,"Omen, The (1976)",22
1039,1351,Blood and Wine (Blood & Wine) (1996),3
1040,1352,Albino Alligator (1996),2
1041,1353,"Mirror Has Two Faces, The (1996)",4
1042,1354,Breaking the Waves (1996),7
1043,1355,Nightwatch (1997),3
1044,1356,Star Trek: First Contact (1996),91
1045,1357,Shine (1996),24
1046,1358,Sling Blade (1996),47
1047,1359,Jingle All the Way (1996),18
1048,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),6
1049,1363,"Preacher's Wife, The (1996)",5
1050,1365,Ridicule (1996),6
1051,1366,"Crucible, The (1996)",5
1052,1367,101 Dalmatians (1996),47
1053,1370,Die Hard 2 (1990),68
1054,1371,Star Trek: The Motion Picture (1979),45
1055,1372,Star Trek VI: The Undiscovered Country (1991),42
1056,1373,Star Trek V: The Final Frontier (1989),30
1057,1374,Star Trek II: The Wrath of Khan (1982),62
1058,1375,Star Trek III: The Search for Spock (1984),42
1059,1376,Star Trek IV: The Voyage Home (1986),43
1060,1377,Batman Returns (1992),60
1061,1378,Young Guns (1988),25
1062,1379,Young Guns II (1990),11
1063,1380,Grease (1978),68
1064,1381,Grease 2 (1982),19
1065,1382,Marked for Death (1990),4
1066,1385,Under Siege (1992),24
1067,1387,Jaws (1975),91
1068,1388,Jaws 2 (1978),17
1069,1389,Jaws 3-D (1983),6
1070,1390,My Fellow Americans (1996),9
1071,1391,Mars Attacks! (1996),86
1072,1392,Citizen Ruth (1996),4
1073,1393,Jerry Maguire (1996),85
1074,1394,Raising Arizona (1987),58
1075,1395,Tin Men (1987),5
1076,1396,Sneakers (1992),46
1077,1397,Bastard Out of Carolina (1996),2
1078,1398,In Love and War (1996),1
1079,1399,Marvin's Room (1996),5
1080,1401,Ghosts of Mississippi (1996),3
1081,1405,Beavis and Butt-Head Do America (1996),31
1082,1406,La Cérémonie (1995),2
1083,1407,Scream (1996),70
1084,1408,"Last of the Mohicans, The (1992)",39
1085,1409,Michael (1996),23
1086,1411,Hamlet (1996),16
1087,1412,Some Mother's Son (1996),1
1088,1413,"Whole Wide World, The (1996)",2
1089,1414,Mother (1996),8
1090,1415,"Thieves (Voleurs, Les) (1996)",2
1091,1416,Evita (1996),12
1092,1417,"Portrait of a Lady, The (1996)",2
1093,1419,Walkabout (1971),2
1094,1422,Murder at 1600 (1997),4
1095,1423,Hearts and Minds (1996),1
1096,1425,Fierce Creatures (1997),8
1097,1426,Zeus and Roxanne (1997),1
1098,1427,Turbulence (1997),1
1099,1428,Angel Baby (1995),2
1100,1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),20
1101,1430,Underworld (1996),3
1102,1431,Beverly Hills Ninja (1997),16
1103,1432,Metro (1997),7
1104,1437,"Cement Garden, The (1993)",2
1105,1438,Dante's Peak (1997),24
1106,1439,Meet Wally Sparks (1997),3
1107,1440,Amos & Andrew (1993),2
1108,1441,Benny & Joon (1993),19
1109,1442,Prefontaine (1997),5
1110,1445,McHale's Navy (1997),7
1111,1446,Kolya (Kolja) (1996),7
1112,1447,Gridlock'd (1997),4
1113,1449,Waiting for Guffman (1996),24
1114,1453,"Beautician and the Beast, The (1997)",3
1115,1454,SubUrbia (1997),6
1116,1456,"Pest, The (1997)",1
1117,1457,Fools Rush In (1997),12
1118,1458,Touch (1997),1
1119,1459,Absolute Power (1997),12
1120,1460,That Darn Cat (1997),2
1121,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),8
1122,1464,Lost Highway (1997),17
1123,1465,Rosewood (1997),3
1124,1466,Donnie Brasco (1997),52
1125,1468,Booty Call (1997),5
1126,1473,Best Men (1997),1
1127,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),11
1128,1475,Kama Sutra: A Tale of Love (1996),1
1129,1476,Private Parts (1997),26
1130,1477,Love Jones (1997),1
1131,1479,"Saint, The (1997)",30
1132,1480,Smilla's Sense of Snow (1997),11
1133,1483,Crash (1996),11
1134,1484,"Daytrippers, The (1996)",3
1135,1485,Liar Liar (1997),74
1136,1487,Selena (1997),5
1137,1488,"Devil's Own, The (1997)",15
1138,1489,Cats Don't Dance (1997),2
1139,1490,B*A*P*S (1997),2
1140,1493,Love and Other Catastrophes (1996),1
1141,1495,Turbo: A Power Rangers Movie (1997),2
1142,1496,Anna Karenina (1997),1
1143,1497,Double Team (1997),3
1144,1498,Inventing the Abbotts (1997),5
1145,1499,Anaconda (1997),27
1146,1500,Grosse Pointe Blank (1997),59
1147,1502,Kissed (1996),2
1148,1503,8 Heads in a Duffel Bag (1997),4
1149,1507,Paradise Road (1997),1
1150,1513,Romy and Michele's High School Reunion (1997),29
1151,1514,Temptress Moon (Feng Yue) (1996),1
1152,1515,Volcano (1997),15
1153,1516,Children of the Revolution (1996),1
1154,1517,Austin Powers: International Man of Mystery (1997),100
1155,1518,Breakdown (1997),13
1156,1519,Broken English (1996),1
1157,1526,Fathers' Day (1997),3
1158,1527,"Fifth Element, The (1997)",116
1159,1529,Nowhere (1997),3
1160,1533,"Promise, The (La promesse) (1996)",2
1161,1537,Shall We Dance? (Shall We Dansu?) (1996),13
1162,1541,Addicted to Love (1997),10
1163,1542,Brassed Off (1996),7
1164,1544,"Lost World: Jurassic Park, The (1997)",67
1165,1545,Ponette (1996),2
1166,1546,Schizopolis (1996),1
1167,1547,Shiloh (1997),2
1168,1549,Rough Magic (1995),1
1169,1550,Trial and Error (1997),4
1170,1551,Buddy (1997),3
1171,1552,Con Air (1997),59
1172,1554,"Pillow Book, The (1996)",5
1173,1556,Speed 2: Cruise Control (1997),19
1174,1562,Batman & Robin (1997),42
1175,1564,For Roseanna (Roseanna's Grave) (1997),2
1176,1565,Head Above Water (1996),1
1177,1566,Hercules (1997),31
1178,1569,My Best Friend's Wedding (1997),40
1179,1571,When the Cat's Away (Chacun cherche son chat) (1996),2
1180,1572,"Contempt (Mépris, Le) (1963)",2
1181,1573,Face/Off (1997),77
1182,1574,Fall (1997),1
1183,1580,Men in Black (a.k.a. MIB) (1997),165
1184,1581,Out to Sea (1997),3
1185,1582,Wild America (1997),5
1186,1583,"Simple Wish, A (1997)",2
1187,1584,Contact (1997),82
1188,1585,Love Serenade (1996),1
1189,1586,G.I. Jane (1997),22
1190,1587,Conan the Barbarian (1982),31
1191,1588,George of the Jungle (1997),20
1192,1589,Cop Land (1997),16
1193,1590,Event Horizon (1997),25
1194,1591,Spawn (1997),26
1195,1592,Air Bud (1997),4
1196,1593,Picture Perfect (1997),6
1197,1594,In the Company of Men (1997),6
1198,1596,Career Girls (1997),3
1199,1597,Conspiracy Theory (1997),43
1200,1598,Desperate Measures (1998),4
1201,1599,Steel (1997),3
1202,1600,She's So Lovely (1997),2
1203,1601,Hoodlum (1997),3
1204,1602,Leave It to Beaver (1997),4
1205,1603,Mimic (1997),13
1206,1604,Money Talks (1997),3
1207,1605,Excess Baggage (1997),4
1208,1606,Kull the Conqueror (1997),3
