userId,porcentagem_coberta,filmes_apareceram,filmes_nao_apareceram
549,40.0,"[79132, 293]","[122924, 1036, 318]"
550,55.56,"[1, 122882, 122892, 86332, 79132]","[116797, 356, 80549, 318]"
551,48.15,"[166528, 45186, 60069, 3623, 63113, 88140, 2959, 89745, 136020, 1370, 45499, 6365, 106782]","[88129, 293, 5989, 1704, 1608, 6377, 112171, 111659, 3147, 59369, 47, 34162, 159093, 318]"
552,16.67,"[296, 2762, 4878]","[4995, 356, 1125, 3175, 1704, 2857, 2890, 235, 3114, 3148, 1136, 1617, 4848, 1175, 1912]"
553,42.86,"[6016, 32, 1089, 5989, 6, 16, 55765, 2231, 858]","[1729, 43684, 44199, 778, 6378, 55820, 3949, 2353, 3897, 40148, 58295, 3481]"
554,47.62,"[1028, 903, 1032, 170, 2096, 2324, 2804, 1210, 1213, 1022]","[899, 901, 1673, 1674, 1225, 2282, 306, 307, 2710, 2746, 1947]"
555,16.67,"[2529, 1090, 1732, 3448, 1320, 4008, 2989, 1307, 1777, 2423, 1208, 1210, 2683, 541]","[1, 3, 2436, 2694, 3210, 1290, 141, 2445, 1784, 145, 913, 21, 3608, 410, 542, 543, 2335, 926, 419, 1573, 2858, 2348, 1454, 1584, 2352, 3250, 2997, 438, 1591, 314, 1466, 700, 1213, 316, 318, 2241, 2243, 1092, 708, 1094, 1476, 2248, 2889, 3016, 2124, 3534, 4047, 720, 2000, 2133, 2134, 2517, 2007, 2907, 3421, 3550, 2015, 2527, 866, 3175, 1257, 1258, 1259, 110, 2671, 3702, 3703, 3704, 4086, 3450]"
556,55.56,"[4896, 588, 40815, 49649, 98809]","[3081, 48394, 93363, 112852]"
557,50.0,"[4306, 2571, 165]","[2617, 10, 150]"
558,25.0,"[5152, 5171, 2028]","[5127, 1968, 593, 3825, 597, 3831, 2297, 4062, 223]"
559,20.0,"[508, 260, 661]","[480, 1, 2, 608, 610, 6, 265, 1356, 237, 1527, 1210, 475]"
560,22.22,"[1089, 7460, 122886, 1222, 1210, 2762, 2571, 54286, 53519, 7438, 8984, 1080, 79132, 106782]","[48385, 122882, 1673, 48394, 133771, 1676, 68237, 1682, 59026, 8981, 68886, 2329, 923, 4383, 5669, 2858, 48045, 47, 36529, 50, 102194, 81591, 8376, 316, 68157, 58559, 26308, 57669, 70, 2763, 80463, 4816, 1249, 54372, 5989, 37733, 5991, 6119, 2541, 3822, 367, 4720, 5613, 3826, 5618, 106100, 377, 3578, 35836]"
561,32.14,"[166528, 1, 33794, 6, 68358, 3527, 91529, 2985, 1291, 2571, 8874, 4878, 1196, 1198, 89745, 2409, 91542, 6874]","[1408, 2, 1282, 6539, 780, 3087, 3471, 913, 1302, 4886, 2072, 3994, 4776, 4011, 1197, 1587, 138036, 4027, 2109, 318, 2640, 2641, 596, 3033, 68954, 1246, 3552, 353, 1250, 2402, 356, 1252, 2403, 6502, 34405, 63082, 2028, 1663]"
562,13.73,"[1, 2918, 2571, 1200, 4210, 1625, 91485]","[1285, 1290, 527, 93840, 529, 1682, 1275, 2580, 4886, 3481, 4135, 3499, 7340, 50, 5810, 6323, 3510, 68157, 1214, 1219, 2248, 4936, 1994, 55118, 2000, 2003, 74324, 71899, 2268, 53468, 2654, 4963, 2916, 5989, 88163, 53996, 110, 2288, 1653, 7160, 4219, 508, 7293, 2942]"
563,22.22,"[134368, 72737, 595, 588]","[72641, 356, 134853, 1028, 1035, 95307, 95441, 2324, 96821, 47382, 919, 134393, 4025, 3967]"
564,33.33,"[102903, 119141, 80549, 68135, 6188, 67734, 1270]","[5377, 81537, 40581, 37384, 128520, 119145, 103883, 3948, 102481, 1265, 500, 85367, 46970, 69278]"
565,50.0,"[32, 380, 47]","[457, 34, 474]"
566,21.43,"[151, 203, 7]","[480, 161, 2, 736, 296, 457, 648, 11, 497, 316, 318]"
567,23.08,"[122882, 58301, 122926]","[6818, 112421, 1260, 56782, 7024, 1203, 5690, 1916, 57502, 180031]"
568,16.67,[296],"[356, 3053, 2863, 50, 2359]"
569,16.67,[588],"[480, 165, 10, 434, 153]"
570,38.1,"[32, 5349, 1196, 1197, 1198, 2959, 1580, 1625]","[1, 4993, 5445, 48774, 2858, 589, 527, 1584, 597, 2841, 45722, 47099, 25]"
571,44.44,"[2867, 1345, 3499, 253]","[3072, 610, 1350, 968, 1387]"
572,18.92,"[1, 1291, 2028, 1208, 1210, 858, 1214]","[3072, 902, 904, 2570, 1292, 1293, 17, 21, 1945, 1950, 1952, 1569, 1442, 1077, 1079, 1086, 2243, 2245, 457, 3037, 1247, 480, 3552, 1250, 1252, 357, 2670, 2671, 1396, 3068]"
573,34.67,"[1, 4226, 4993, 260, 53125, 48516, 68358, 648, 2953, 2571, 6539, 8985, 78499, 293, 3751, 99114, 1214, 5952, 1089, 88140, 53972, 1240, 74458, 2011, 98809, 1407]","[8961, 2, 1923, 6, 48774, 53000, 48394, 60684, 4239, 5903, 7445, 4886, 39446, 60069, 4262, 3752, 3753, 8361, 60072, 88744, 36529, 68659, 1080, 2617, 6586, 7482, 68157, 88129, 457, 1225, 1485, 2005, 76251, 733, 480, 736, 41569, 96610, 2916, 5989, 2918, 231, 6502, 1387, 2542, 1136, 4979, 380, 8957]"
574,16.67,[47],"[110, 339, 150, 344, 380]"
575,50.0,"[2583, 2598, 2599]","[296, 1259, 430]"
576,0.0,[],"[1345, 1223, 1321]"
577,24.0,"[2944, 2947, 260, 1222, 1291, 858]","[6, 1287, 2194, 1939, 1183, 1954, 1959, 5060, 2245, 1225, 1101, 590, 1231, 593, 2146, 1129, 110, 2804, 1275]"
578,33.33,"[58154, 3155]","[2496, 52668, 56389, 830]"
579,40.0,"[1, 2096, 595, 1588, 2324, 2355]","[2724, 1608, 3082, 2763, 527, 48, 17, 597, 1653]"
580,26.47,"[48516, 260, 293, 1732, 1222, 1036, 1196, 4878, 2959, 16, 54286, 1198, 38061, 56174, 7153, 22, 45722, 858]","[6016, 1527, 2692, 6, 4103, 3081, 4874, 6294, 8730, 2716, 33437, 541, 1580, 1199, 6583, 6711, 1079, 45880, 7360, 7361, 1729, 4034, 5954, 2117, 5445, 3703, 1225, 4041, 32587, 208, 1246, 8798, 480, 8800, 37733, 3176, 5608, 33004, 37741, 2671, 4848, 1394, 6645, 2294, 2167, 1784, 3702, 3578, 508, 5502]"
581,50.0,"[7361, 4226, 356, 109487, 527, 7153]","[92259, 112552, 6377, 4306, 4886, 318]"
582,69.23,"[260, 1196, 94864, 54001, 134130, 59315, 79132, 81564, 58559]","[593, 91658, 92259, 81229]"
583,16.67,[3988],"[39, 239, 4016, 5620, 216]"
584,36.84,"[1, 10, 236, 173, 22, 508, 317]","[736, 161, 225, 227, 420, 165, 329, 315, 434, 500, 539, 380]"
585,55.56,"[3424, 1089, 1222, 32587, 2447, 16, 2329, 74458, 79132, 1213]","[3362, 27373, 111, 3861, 7445, 88, 2076, 68157]"
586,51.85,"[59784, 2571, 135569, 106002, 95510, 122906, 122912, 122916, 103335, 118696, 1196, 1198, 1200, 87222, 5944, 168252, 5952, 45517, 3793, 33493, 2393, 8665, 117851, 96861, 86880, 59369, 59501, 106489]","[2, 135436, 3986, 86298, 161, 72998, 3753, 553, 1580, 50872, 2490, 76093, 1597, 457, 97225, 587, 1485, 5459, 116823, 135133, 71264, 168418, 27619, 110, 47610, 167036]"
587,26.19,"[1, 1096, 329, 11, 1244, 1238, 2396, 2393, 1372, 1373, 1374]","[898, 515, 910, 21, 2716, 2973, 2080, 3361, 3363, 296, 2605, 1711, 2352, 2997, 1080, 2108, 838, 1094, 3402, 1235, 342, 1883, 2144, 2657, 2918, 1772, 497, 500, 3448, 3449, 3451]"
588,50.0,"[16, 50, 6]","[349, 333, 318]"
589,11.11,[342],"[356, 36, 587, 590, 111, 527, 337, 25]"
590,22.37,"[1089, 6787, 68358, 903, 1610, 1291, 6539, 588, 7438, 431, 589, 1231, 4306, 3435, 54001, 3062, 924]","[1, 2565, 1287, 904, 4361, 2186, 908, 1293, 31116, 55820, 3088, 2194, 3730, 2202, 922, 923, 30749, 3742, 82459, 7840, 3365, 1962, 2863, 50, 1204, 1207, 440, 953, 954, 955, 1208, 1086, 1982, 3396, 3654, 1097, 32587, 1997, 1233, 594, 1234, 52435, 7386, 3035, 68954, 2529, 4321, 1254, 2918, 1641, 1258, 1387, 364, 69481, 110, 1262, 6639, 2420, 2804]"
591,22.22,"[2761, 260]","[356, 3717, 2694, 3793, 3798, 2683, 223]"
592,26.67,"[353, 595, 19, 349]","[2, 610, 356, 198, 15, 208, 593, 500, 533, 539, 253]"
593,20.0,"[892, 858, 3996]","[34, 1411, 1476, 41, 33166, 912, 1393, 50, 3408, 3578, 35836, 44191]"
594,19.3,"[7169, 2340, 2986, 586, 1036, 1676, 2000, 2001, 2640, 1370, 2716]","[2, 3, 1923, 648, 393, 6793, 11, 6155, 653, 6287, 145, 1429, 7320, 284, 158, 5151, 160, 289, 8866, 552, 7345, 3257, 4025, 315, 3004, 5308, 1088, 8643, 5066, 587, 8778, 4054, 1626, 2268, 2269, 990, 736, 6754, 4069, 6765, 2671, 1393, 1652, 6006, 377, 380]"
595,33.33,"[2336, 50]","[265, 501, 1966, 2078]"
596,40.0,"[122912, 8961, 4226, 122916, 68358, 1210, 88140, 2959, 135569, 4306, 5618, 110102, 51255, 3000, 122906, 27611, 168252, 1214]","[1, 904, 48780, 171917, 70286, 5903, 111759, 919, 142488, 96281, 3996, 2081, 34, 39, 1192, 111913, 66097, 138036, 95167, 5971, 1748, 168026, 616, 3052, 27246, 1907, 45175]"
597,18.56,"[1090, 2948, 2949, 1036, 589, 588, 1135, 1228, 1617, 1230, 913, 2993, 474, 1517, 1208, 1210, 1307, 1918]","[1, 1042, 21, 2583, 1057, 34, 2599, 1086, 1089, 2114, 2116, 2639, 592, 2134, 1627, 1635, 104, 1129, 110, 1136, 125, 1188, 1193, 1194, 1207, 1719, 1721, 2749, 2240, 2241, 2243, 1732, 2762, 1231, 2779, 1252, 1257, 1259, 2290, 2291, 2301, 1284, 1285, 1288, 2872, 2877, 1344, 1345, 322, 2371, 2890, 2387, 2395, 348, 356, 2413, 2414, 2416, 1912, 1916, 2951, 904, 909, 1958, 1959, 1961, 2475, 1476, 5060, 2502, 457, 3019, 3029, 2518, 1500, 2014, 480, 2028, 2040]"
598,16.67,[5816],"[4963, 113829, 5418, 103543, 114265]"
599,17.54,"[1732, 1097, 2858, 7482, 7438, 1232, 4848, 1210, 84187, 924]","[3200, 1283, 2947, 96004, 6, 2951, 48774, 2186, 1291, 2571, 3468, 6283, 912, 2064, 3476, 21, 81562, 923, 541, 95780, 1704, 6440, 431, 47, 3503, 1206, 81591, 1208, 1729, 2502, 1095, 1236, 1237, 3160, 4441, 7387, 95965, 480, 1377, 2529, 3168, 52328, 1129, 2161, 4467, 6645, 55167]"
600,25.0,"[4896, 5952, 2788, 551, 1291, 1196, 2012, 2140, 6807, 3000, 6874, 2011, 1244, 2717, 4280]","[46976, 2, 899, 53125, 4873, 5902, 2321, 914, 2324, 4246, 55830, 3608, 2329, 45722, 29, 32, 8874, 1197, 1198, 66097, 1333, 2997, 8633, 3007, 1345, 8910, 1235, 4308, 27731, 3671, 30810, 858, 2139, 2144, 2017, 1251, 356, 3812, 27879, 2797, 4973, 7022, 46578, 500, 5878]"
601,33.33,"[1, 4226, 48516, 5989, 70286, 47, 109487, 5971, 112852, 68157]","[6016, 168326, 48394, 48780, 80549, 1193, 81834, 112556, 1197, 50, 1721, 170697, 80463, 170705, 4306, 68954, 2019, 1136, 3578, 1917]"
602,16.67,"[153, 260, 733]","[2, 550, 296, 266, 780, 14, 527, 786, 500, 21, 150, 151, 373, 377, 410]"
603,9.94,"[481, 2529, 1219, 1732, 1221, 924, 908, 2959, 16, 112, 1200, 849, 3703, 539, 2683, 1244, 1240]","[1, 3586, 6, 2575, 2064, 2065, 2066, 3091, 2580, 534, 535, 1050, 1051, 1056, 2593, 3104, 6184, 3115, 1580, 45, 53, 1594, 1596, 2110, 2111, 70, 1103, 1104, 2130, 1112, 608, 3168, 3175, 3176, 1648, 4720, 1653, 2677, 2167, 4725, 121, 3706, 2682, 2171, 125, 2174, 4738, 1673, 3727, 1185, 674, 1186, 1188, 2726, 2729, 2731, 3244, 3246, 1201, 1202, 1719, 184, 187, 3260, 4799, 193, 1733, 1225, 728, 1247, 232, 233, 235, 1265, 1267, 2291, 4855, 1273, 2304, 1289, 2314, 1292, 3341, 1296, 3344, 4369, 4378, 3359, 4390, 2858, 302, 2352, 2865, 306, 307, 2866, 1339, 1343, 1344, 1856, 2369, 838, 4433, 851, 1875, 4437, 2390, 3418, 1885, 3421, 3422, 4450, 363, 2926, 1391, 369, 1394, 2932, 1397, 2935, 377, 904, 2956, 909, 2966, 923, 1947, 1948, 926, 3996, 3998, 1953, 4011, 1454, 1966, 948, 949, 3508, 952, 3002, 446, 1982, 3006, 3521, 1475, 1994, 3018, 1484, 3531, 2512, 471, 2528, 3578, 3580]"
604,6.67,[2],"[610, 611, 265, 364, 14, 111, 112, 17, 272, 366, 277, 410, 637, 158]"
605,23.53,"[5952, 4993, 74282, 2012]","[1, 1028, 2572, 1197, 28, 1073, 53140, 150, 2617, 47610, 46972, 76093, 4639]"
606,12.37,"[27266, 260, 2183, 908, 2959, 27408, 2324, 6807, 924, 1955, 31658, 7090, 1208, 1732, 1221, 1222, 6993, 4306, 69844, 33493, 6618, 3306, 2803]","[3083, 17, 18, 3089, 3094, 29, 33310, 1571, 5669, 1066, 7212, 27186, 4147, 1079, 4152, 3641, 1081, 4155, 1611, 590, 1614, 593, 82, 30803, 597, 3681, 3684, 5733, 3186, 2677, 3194, 2176, 2691, 2692, 2181, 6789, 6791, 55442, 147, 1175, 1176, 154, 44189, 1184, 44195, 44199, 3241, 8879, 1204, 1206, 2232, 1721, 5304, 2239, 1729, 2243, 5319, 1225, 6345, 6350, 4308, 1247, 5349, 8933, 232, 6376, 1258, 1259, 3307, 3310, 7934, 4351, 1281, 1282, 2819, 8961, 1285, 2822, 263, 8456, 778, 48394, 781, 39183, 8464, 2321, 4881, 4883, 30994, 4886, 47894, 2329, 26394, 795, 5915, 33564, 55069, 7460, 8487, 6961, 308, 6970, 76093, 7486, 7487, 5952, 321, 5954, 1354, 1357, 8014, 3920, 337, 4437, 8033, 91500, 4464, 4979, 1399, 39292, 3967, 4993, 4995, 4484, 3462, 2951, 905, 909, 2455, 3996, 1949, 926, 927, 26527, 48032, 2467, 1958, 3499, 2481, 7089, 3507, 2997, 7093, 953, 39869, 6591, 961, 969, 55247, 6100, 469, 475, 6107, 2020, 2021, 26599, 2028, 497, 5618, 7153, 6644, 7160, 6140]"
607,17.65,"[3273, 2000, 1717, 1240, 891, 1917]","[1, 527, 3347, 919, 3361, 36, 553, 2097, 949, 4022, 2881, 3016, 2889, 589, 86, 1249, 2529, 2403, 1385, 1258, 1387, 2028, 366, 1394, 2420, 377, 380, 1918]"
608,21.43,"[5952, 353, 1732, 1221, 4901, 6537, 2762, 750, 47, 16, 7153, 42738, 8371, 4148, 4052, 2167, 8665, 858]","[8966, 2568, 6281, 10, 3082, 8970, 8972, 7438, 7439, 6539, 4369, 4370, 3477, 4886, 2840, 3481, 4890, 1566, 44191, 799, 32031, 3362, 1953, 1954, 1704, 1961, 6187, 32302, 6193, 5171, 2231, 2232, 3897, 1729, 5954, 4034, 1220, 5956, 5445, 8644, 2502, 3147, 3148, 2763, 7373, 3915, 32587, 333, 5459, 40278, 5464, 6874, 1500, 4446, 6879, 5218, 5219, 1258, 6378, 3948, 6893, 7147, 2542, 1527, 7163, 383]"
609,0.0,[],"[296, 10, 253]"
610,22.58,"[1, 122882, 45186, 95875, 122886, 2571, 1036, 122892, 54286, 2959, 16, 79132, 924, 4896, 3751, 8874, 99114, 1196, 5816, 52281, 1210, 168248, 102716, 88125, 1213, 1214, 58559, 7360, 87232, 1732, 3527, 69844, 26585, 6874, 6618, 135133, 8807, 56174, 112623, 1136, 54001, 35836]","[6, 104457, 115210, 55820, 81932, 67087, 52241, 152081, 82459, 66097, 156726, 71745, 88129, 6214, 141400, 30812, 1129, 4720, 74370, 31364, 8838, 31878, 42632, 48774, 166534, 5772, 79501, 93838, 93840, 1682, 34450, 45210, 69275, 2716, 110746, 133802, 3246, 94896, 3265, 194, 7361, 5833, 2762, 7373, 156371, 99030, 215, 1241, 74458, 71899, 1245, 1247, 134368, 3298, 741, 231, 89837, 750, 41712, 79091, 1784, 1274, 1276, 1279, 142598, 89864, 48394, 778, 4878, 4886, 3865, 40732, 26401, 6947, 57640, 6957, 7981, 99117, 7984, 3896, 168250, 76091, 57669, 72011, 96079, 56145, 27480, 60766, 96610, 102760, 69481, 8042, 115569, 5502, 6016, 112515, 48516, 6539, 107406, 60303, 2968, 5528, 3994, 3996, 2976, 115617, 110501, 4011, 27563, 60333, 112556, 6063, 104879, 26547, 4533, 107447, 5049, 82366, 27584, 3521, 102338, 91077, 5574, 107462, 968, 457, 4553, 5064, 1997, 3535, 464, 2000, 471, 6620, 65514, 140267, 2028, 104944, 36850, 46578, 54259, 5110, 51709, 110591]"
