userId,porcentagem_coberta,filmes_apareceram,filmes_nao_apareceram
549,60.0,"[122924, 293, 79132]","[1036, 318]"
550,88.89,"[1, 122882, 356, 80549, 122892, 79132, 86332, 116797]",[318]
551,85.19,"[166528, 45186, 63113, 2959, 89745, 106782, 293, 60069, 3623, 1704, 111659, 112171, 47, 45499, 88129, 88140, 136020, 1370, 6365, 5989, 59369, 34162, 159093]","[1608, 6377, 3147, 318]"
552,44.44,"[1125, 296, 2762, 2890, 4878, 4848, 1617, 1175]","[4995, 356, 3175, 1704, 2857, 3114, 235, 3148, 1136, 1912]"
553,80.95,"[6016, 32, 1089, 1729, 5989, 6, 44199, 778, 6378, 55820, 3949, 16, 58295, 40148, 55765, 2231, 858]","[3481, 43684, 3897, 2353]"
554,76.19,"[1028, 901, 903, 1032, 1225, 170, 2096, 307, 2324, 2804, 2710, 2746, 1210, 1947, 1213, 1022]","[899, 1673, 1674, 2282, 306]"
555,42.86,"[1, 3210, 1290, 1784, 145, 1307, 541, 926, 1320, 4008, 2989, 1454, 1208, 1210, 316, 1213, 1090, 2243, 1092, 1732, 3448, 1476, 2248, 3016, 2000, 2134, 2527, 2529, 3175, 1257, 2671, 1777, 4086, 2423, 3704, 2683]","[3, 2436, 2694, 141, 2445, 913, 21, 3608, 410, 542, 543, 2335, 419, 1573, 2858, 2348, 1584, 2352, 3250, 2997, 438, 1591, 314, 1466, 700, 318, 2241, 708, 1094, 2889, 2124, 3534, 4047, 720, 2133, 2517, 2007, 2907, 3421, 3550, 2015, 866, 1258, 1259, 110, 3702, 3703, 3450]"
556,88.89,"[4896, 48394, 588, 40815, 49649, 93363, 112852, 98809]",[3081]
557,66.67,"[4306, 10, 2571, 165]","[2617, 150]"
558,66.67,"[5152, 5127, 2028, 3825, 5171, 3831, 2297, 4062]","[1968, 593, 597, 223]"
559,53.33,"[1, 260, 6, 1356, 237, 661, 1527, 508]","[480, 608, 2, 610, 265, 1210, 475]"
560,52.38,"[122882, 122886, 2571, 133771, 68237, 7438, 53519, 54286, 59026, 8984, 2329, 79132, 106782, 7460, 47, 50, 1080, 8376, 1210, 316, 1089, 57669, 1222, 2762, 4816, 1249, 5989, 37733, 5991, 6119, 3826, 5618, 35836]","[48385, 1673, 48394, 1676, 1682, 8981, 68886, 923, 4383, 5669, 2858, 48045, 36529, 102194, 81591, 68157, 58559, 26308, 70, 2763, 80463, 54372, 2541, 3822, 367, 4720, 5613, 106100, 377, 3578]"
561,71.43,"[166528, 1, 2, 1282, 33794, 6, 68358, 91529, 1291, 780, 2571, 4878, 3087, 3471, 913, 6539, 89745, 1302, 91542, 2072, 3994, 2985, 8874, 1196, 1198, 1587, 4027, 3527, 2640, 3033, 6874, 1246, 353, 2402, 2403, 356, 1252, 34405, 2409, 2028]","[1408, 3552, 1250, 6502, 4776, 63082, 4011, 1197, 2641, 138036, 596, 4886, 68954, 2109, 318, 1663]"
562,39.22,"[1, 1285, 2571, 93840, 4886, 3481, 3499, 7340, 1200, 50, 1214, 2000, 1625, 71899, 91485, 2918, 53996, 4210, 7160, 508]","[1290, 527, 1275, 529, 1682, 2580, 4135, 5810, 6323, 3510, 68157, 1219, 2248, 4936, 1994, 55118, 2003, 74324, 53468, 2268, 2654, 4963, 2916, 5989, 88163, 110, 2288, 1653, 4219, 7293, 2942]"
563,61.11,"[134368, 72737, 1028, 95307, 588, 95441, 595, 96821, 47382, 919, 134393]","[72641, 356, 134853, 1035, 2324, 4025, 3967]"
564,71.43,"[5377, 81537, 102903, 40581, 80549, 68135, 128520, 119141, 119145, 103883, 6188, 67734, 85367, 1270, 46970]","[37384, 3948, 102481, 1265, 500, 69278]"
565,83.33,"[32, 457, 47, 474, 380]",[34]
566,71.43,"[480, 2, 7, 296, 457, 11, 203, 497, 151, 316]","[736, 161, 648, 318]"
567,76.92,"[122882, 112421, 1260, 122926, 56782, 7024, 1203, 58301, 57502, 180031]","[1916, 6818, 5690]"
568,50.0,"[296, 50, 2359]","[356, 3053, 2863]"
569,83.33,"[480, 165, 10, 588, 153]",[434]
570,76.19,"[32, 4993, 5445, 48774, 5349, 1196, 1197, 1198, 2959, 527, 1580, 1584, 589, 1625, 2841, 45722]","[1, 2858, 597, 25, 47099]"
571,66.67,"[1345, 968, 1387, 3499, 2867, 253]","[3072, 610, 1350]"
572,62.16,"[1, 904, 1291, 1292, 17, 21, 1952, 1077, 1208, 1210, 1086, 1214, 2243, 2245, 457, 858, 3037, 1250, 1252, 357, 2028, 2670, 3068]","[3072, 1569, 1442, 480, 3552, 902, 2570, 1293, 2671, 1396, 1079, 1945, 1950, 1247]"
573,68.0,"[1, 4226, 1923, 260, 4993, 6, 8961, 648, 2953, 48774, 2571, 6539, 60684, 53125, 4239, 5903, 7445, 4886, 8985, 78499, 293, 60069, 3751, 60072, 99114, 36529, 68659, 48516, 2617, 6586, 1214, 5952, 1089, 88129, 457, 88140, 53972, 1240, 74458, 2011, 76251, 480, 736, 96610, 2918, 6502, 2542, 68358, 98809, 8957, 1407]","[2, 53000, 48394, 39446, 4262, 3752, 3753, 8361, 88744, 1080, 7482, 68157, 1225, 1485, 2005, 733, 41569, 2916, 5989, 231, 1387, 1136, 4979, 380]"
574,66.67,"[344, 380, 110, 47]","[339, 150]"
575,83.33,"[2598, 2599, 296, 430, 2583]",[1259]
576,33.33,[1321],"[1345, 1223]"
577,60.0,"[2944, 2947, 260, 5060, 6, 1287, 1959, 1222, 1129, 1291, 1231, 2194, 1939, 858, 1183]","[1954, 2146, 2245, 1225, 1101, 590, 110, 593, 2804, 1275]"
578,50.0,"[58154, 3155, 52668]","[2496, 56389, 830]"
579,80.0,"[1, 3082, 2763, 527, 48, 17, 2096, 595, 1588, 1653, 2324, 2355]","[1608, 2724, 597]"
580,67.65,"[6016, 48516, 260, 6, 4874, 1036, 4878, 2959, 16, 54286, 22, 45722, 33437, 541, 293, 1196, 1580, 1198, 1199, 38061, 1079, 45880, 7360, 7361, 1729, 4034, 5954, 1732, 2117, 1222, 5445, 32587, 858, 8798, 37733, 3176, 33004, 56174, 4848, 7153, 1394, 6645, 2294, 2167, 3578, 5502]","[2692, 4103, 3081, 6294, 8730, 2716, 6711, 6583, 3703, 1225, 4041, 208, 1246, 480, 8800, 5608, 37741, 2671, 3702, 1527, 1784, 508]"
581,91.67,"[7361, 4226, 356, 112552, 6377, 527, 109487, 7153, 4306, 4886, 318]",[92259]
582,92.31,"[92259, 260, 91658, 1196, 81229, 94864, 54001, 134130, 59315, 79132, 81564, 58559]",[593]
583,66.67,"[216, 239, 3988, 39]","[4016, 5620]"
584,84.21,"[161, 1, 225, 420, 165, 329, 10, 236, 173, 508, 315, 434, 22, 539, 380, 317]","[736, 227, 500]"
585,83.33,"[3424, 1089, 1222, 32587, 2076, 111, 16, 2447, 3861, 7445, 1213, 2329, 74458, 79132, 68157]","[88, 3362, 27373]"
586,83.33,"[2, 59784, 2571, 135436, 135569, 3986, 106002, 95510, 122906, 86298, 122912, 161, 122916, 72998, 103335, 118696, 1196, 1580, 1198, 1200, 87222, 5944, 168252, 1597, 76093, 5952, 457, 97225, 45517, 3793, 5459, 33493, 2393, 8665, 117851, 96861, 86880, 168418, 27619, 59369, 59501, 110, 106489, 47610, 167036]","[71264, 3753, 553, 587, 1485, 116823, 50872, 2490, 135133]"
587,59.52,"[1, 515, 11, 21, 2973, 3361, 3363, 2605, 1711, 2352, 1096, 329, 1235, 1238, 2393, 1244, 1373, 1372, 1374, 2396, 2657, 2918, 497, 500, 3448]","[2080, 2144, 898, 838, 1094, 296, 3402, 1772, 910, 2108, 3451, 2997, 342, 1080, 3449, 1883, 2716]"
588,83.33,"[6, 333, 16, 50, 349]",[318]
589,66.67,"[356, 36, 527, 337, 342, 25]","[587, 590, 111]"
590,59.21,"[6787, 68358, 903, 904, 2186, 1291, 908, 1293, 6539, 7438, 3730, 2202, 82459, 922, 923, 924, 3365, 431, 2863, 50, 1204, 1207, 954, 1086, 1089, 3654, 1097, 1610, 32587, 588, 589, 1231, 1233, 594, 1234, 4306, 52435, 3035, 1254, 3435, 364, 1262, 54001, 2804, 3062]","[1, 2565, 1287, 4361, 31116, 55820, 3088, 2194, 30749, 3742, 7840, 1962, 1208, 440, 953, 955, 1982, 3396, 1997, 7386, 68954, 2529, 4321, 2918, 1641, 1258, 1387, 69481, 110, 6639, 2420]"
591,66.67,"[260, 2694, 2761, 3793, 3798, 2683]","[356, 3717, 223]"
592,60.0,"[353, 198, 15, 593, 19, 595, 533, 539, 349]","[2, 610, 356, 208, 500, 253]"
593,60.0,"[1476, 892, 41, 35836, 50, 3578, 3996, 858, 44191]","[34, 1411, 33166, 912, 1393, 3408]"
594,43.86,"[7169, 648, 393, 1036, 1676, 2716, 284, 2340, 2986, 3257, 315, 8643, 586, 2000, 2001, 2640, 4054, 1626, 1370, 2268, 2269, 990, 736, 4069, 2671]","[2, 3, 1923, 6793, 11, 6155, 653, 6287, 145, 1429, 7320, 158, 5151, 160, 289, 8866, 552, 7345, 4025, 3004, 5308, 1088, 5066, 587, 8778, 6754, 6765, 1393, 1652, 6006, 377, 380]"
595,83.33,"[2336, 265, 50, 501, 2078]",[1966]
596,71.11,"[8961, 4226, 68358, 48780, 70286, 2959, 5903, 135569, 110102, 919, 142488, 122906, 3996, 122912, 2081, 122916, 111913, 66097, 138036, 51255, 3000, 1210, 168252, 1214, 88140, 4306, 5971, 1748, 168026, 27611, 5618, 1907]","[1, 34, 39, 904, 1192, 616, 3052, 171917, 27246, 111759, 45175, 96281, 95167]"
597,52.58,"[1284, 1285, 2948, 2949, 2951, 1036, 913, 21, 1307, 1057, 34, 1958, 2475, 2993, 1208, 2872, 1210, 1086, 2240, 1089, 1090, 2243, 1732, 322, 5060, 588, 589, 1228, 1230, 592, 1617, 1231, 2387, 3029, 474, 1627, 2395, 480, 1635, 1252, 356, 1129, 1257, 2028, 1517, 1135, 1136, 2290, 2291, 1912, 1918]","[1, 1288, 904, 909, 1042, 2583, 1188, 2599, 1959, 1193, 1194, 1961, 1719, 1207, 1721, 2301, 2749, 2877, 1344, 2241, 2114, 1345, 2116, 2371, 1476, 2502, 457, 2762, 2890, 3019, 2639, 2134, 2518, 2779, 348, 1500, 2014, 104, 1259, 2413, 110, 2414, 2416, 2040, 1916, 125]"
598,50.0,"[5816, 4963, 113829]","[114265, 5418, 103543]"
599,56.14,"[3200, 96004, 6, 2951, 2571, 6283, 7438, 924, 541, 95780, 1704, 2858, 431, 47, 3503, 81591, 1208, 7482, 1210, 1729, 1732, 2502, 1097, 1232, 3160, 4441, 84187, 95965, 480, 1377, 1129, 4848]","[1283, 2947, 48774, 2186, 1291, 3468, 912, 2064, 3476, 21, 81562, 923, 6440, 1206, 1095, 1236, 1237, 7387, 3168, 2529, 52328, 2161, 4467, 6645, 55167]"
600,43.33,"[2, 1291, 914, 6807, 2329, 2717, 32, 4896, 551, 1196, 3000, 4280, 5952, 27731, 3671, 30810, 2011, 2012, 1244, 2140, 6874, 356, 2788, 3812, 7022, 5878]","[46976, 899, 53125, 4873, 5902, 2321, 2324, 4246, 55830, 3608, 45722, 29, 8874, 1197, 1198, 66097, 1333, 2997, 8633, 3007, 1345, 8910, 1235, 4308, 858, 2139, 2144, 2017, 1251, 27879, 2797, 4973, 46578, 500]"
601,70.0,"[6016, 1, 4226, 48516, 168326, 48394, 48780, 70286, 81834, 112556, 47, 109487, 50, 68157, 170705, 4306, 5971, 112852, 68954, 5989, 1917]","[2019, 80549, 1193, 170697, 1197, 80463, 1136, 1721, 3578]"
602,66.67,"[153, 260, 296, 780, 14, 786, 21, 150, 151, 373, 377, 733]","[2, 550, 266, 527, 500, 410]"
603,36.26,"[6, 904, 908, 2956, 2959, 16, 1296, 3091, 534, 1050, 539, 924, 1948, 926, 3104, 1953, 1188, 1580, 3244, 302, 2935, 1200, 1201, 2866, 1454, 948, 53, 949, 1719, 2683, 1596, 446, 4799, 1343, 193, 1219, 1732, 1221, 838, 1225, 1104, 849, 3578, 851, 1875, 1240, 1244, 1885, 608, 3168, 481, 2529, 3175, 3176, 4855, 112, 1648, 2291, 3703, 1273, 3706, 2171]","[1, 3586, 2575, 2064, 2065, 2066, 2580, 535, 1051, 1056, 2593, 6184, 3115, 45, 1594, 2110, 2111, 70, 1103, 2130, 1112, 4720, 1653, 2677, 2167, 4725, 121, 2682, 125, 2174, 4738, 1673, 3727, 1185, 674, 1186, 2726, 2729, 2731, 3246, 1202, 184, 187, 3260, 1733, 728, 1247, 232, 233, 235, 1265, 1267, 2304, 1289, 2314, 1292, 3341, 3344, 4369, 4378, 3359, 4390, 2858, 2352, 2865, 306, 307, 1339, 1344, 1856, 2369, 4433, 4437, 2390, 3418, 3421, 3422, 4450, 363, 2926, 1391, 369, 1394, 2932, 1397, 377, 909, 2966, 923, 1947, 3996, 3998, 4011, 1966, 3508, 952, 3002, 1982, 3006, 3521, 1475, 1994, 3018, 1484, 3531, 2512, 471, 2528, 3580]"
604,46.67,"[2, 366, 14, 112, 111, 277, 158]","[610, 611, 265, 364, 272, 17, 410, 637]"
605,52.94,"[5952, 4993, 1028, 74282, 1197, 53140, 150, 2012, 76093]","[1, 2572, 28, 1073, 2617, 47610, 46972, 4639]"
606,50.54,"[3083, 18, 3094, 5669, 7212, 4152, 1081, 1611, 1614, 593, 82, 597, 3681, 2176, 27266, 6789, 2183, 1175, 1176, 6807, 1184, 44195, 44199, 3241, 8879, 1208, 1721, 5304, 1732, 1221, 1222, 1225, 6350, 4306, 4308, 33493, 69844, 8933, 232, 6376, 3306, 3307, 3310, 2803, 1281, 2819, 260, 1285, 8456, 778, 781, 27408, 4881, 4883, 2324, 47894, 5915, 33564, 6961, 6970, 76093, 7486, 5954, 1357, 3920, 6993, 4995, 3462, 2951, 905, 908, 2959, 2455, 924, 3996, 927, 48032, 1955, 31658, 2481, 7090, 3507, 7093, 39869, 6100, 6618, 475, 2020, 2021, 26599, 497, 5618, 6644, 6140]","[17, 3089, 29, 33310, 1571, 1066, 27186, 4147, 1079, 3641, 4155, 590, 30803, 3684, 5733, 3186, 2677, 3194, 2691, 2692, 2181, 6791, 55442, 147, 154, 44189, 1204, 1206, 2232, 2239, 1729, 2243, 5319, 6345, 1247, 5349, 1258, 1259, 7934, 4351, 8961, 1282, 2822, 263, 48394, 39183, 8464, 2321, 30994, 4886, 2329, 26394, 795, 55069, 7460, 8487, 308, 7487, 5952, 321, 1354, 8014, 337, 4437, 8033, 91500, 4464, 4979, 1399, 39292, 3967, 4993, 4484, 909, 1949, 926, 26527, 2467, 1958, 3499, 7089, 2997, 953, 6591, 961, 969, 55247, 469, 6107, 2028, 7153, 7160]"
607,70.59,"[527, 3347, 919, 3361, 36, 553, 2097, 1717, 4022, 2881, 3016, 3273, 589, 2000, 1240, 2529, 1385, 1258, 1387, 366, 891, 380, 1917, 1918]","[1, 1249, 2403, 2889, 2028, 1394, 2420, 949, 86, 377]"
608,57.14,"[2568, 6537, 7438, 7439, 16, 4886, 2840, 3481, 44191, 32031, 3362, 1954, 4901, 1704, 47, 6193, 5171, 4148, 8371, 2231, 3897, 5952, 1729, 5954, 4034, 1220, 1221, 1732, 5956, 5445, 2762, 32587, 4052, 5464, 8665, 6874, 858, 1500, 353, 5219, 6378, 7147, 6893, 750, 2542, 7153, 42738, 2167]","[8966, 6281, 10, 3082, 8970, 8972, 6539, 4369, 4370, 3477, 4890, 1566, 799, 1953, 1961, 6187, 32302, 2232, 8644, 2502, 3147, 3148, 2763, 7373, 3915, 333, 5459, 40278, 4446, 6879, 5218, 1258, 3948, 1527, 7163, 383]"
609,66.67,"[296, 253]",[10]
610,51.08,"[1, 122882, 6, 122886, 104457, 115210, 2571, 1036, 81932, 54286, 122892, 16, 156726, 52281, 88125, 71745, 88129, 141400, 8807, 1129, 1136, 45186, 95875, 31364, 8838, 48774, 42632, 31878, 79501, 93840, 34450, 110746, 69275, 3751, 8874, 1196, 5816, 1210, 1213, 1214, 58559, 7360, 3265, 7361, 87232, 1732, 2762, 69844, 215, 1241, 6874, 74458, 1245, 134368, 741, 54001, 48394, 4878, 79132, 4896, 99114, 99117, 7984, 3896, 168248, 102716, 57669, 96079, 27480, 96610, 69481, 56174, 6016, 48516, 2959, 924, 115617, 60333, 104879, 26547, 4533, 82366, 102338, 3527, 968, 2000, 471, 26585, 6618, 135133, 65514, 112623, 36850, 46578, 35836]","[55820, 67087, 52241, 152081, 82459, 66097, 6214, 30812, 4720, 74370, 166534, 5772, 93838, 1682, 45210, 2716, 133802, 3246, 94896, 194, 5833, 7373, 156371, 99030, 71899, 1247, 3298, 231, 89837, 750, 41712, 79091, 1784, 1274, 1276, 1279, 142598, 89864, 778, 4886, 3865, 40732, 26401, 6947, 57640, 6957, 7981, 168250, 76091, 72011, 56145, 60766, 102760, 8042, 115569, 5502, 112515, 6539, 107406, 60303, 2968, 5528, 3994, 3996, 2976, 110501, 4011, 27563, 112556, 6063, 107447, 5049, 27584, 3521, 91077, 5574, 107462, 5064, 457, 4553, 1997, 3535, 464, 6620, 140267, 2028, 104944, 54259, 5110, 51709, 110591]"
